gene_id,tSNE1,tSNE2,Blue1,Blue2,Blue3,Dark1,Dark2,Dark3,Yellow1,Yellow2,Yellow3
g_15029,-8.602584565,-21.49512652,0.770023043,0.624704219,0.411109194,0.043840721,0.020365427,0,0.012563491,0,0.005302373
g_15032,-32.55113237,3.372859549,1.416939568,0.754523853,0.648880462,0.047322384,0,0.064430283,0.027368366,0.005319104,0.11575492
g_15033,-27.34915559,17.45868995,1.473725993,1.13363489,1.051263263,0.04652794,0,0.064896555,0.057252529,0.01751664,0.021452278
g_15035,-29.83352203,13.20962339,1.414833065,0.971013894,0.863495354,0.042610554,0.082836693,0.061675601,0.083611896,0.030451964,0.028143254
g_15036,-28.50229172,14.09613466,1.474484089,1.047154066,0.944421965,0.079354206,0.015196235,0.028304006,0.082944343,0.024141955,0
g_15037,-19.36866578,-18.87997366,1.064100373,0.501938195,0.471793501,0.022993452,0.059734906,0.01785855,0,0.00482117,0.017700137
g_15038,-17.86424138,12.4252294,1.019348254,1.00358042,1.083471408,0.055773451,0.136608016,0.14225365,0.061954719,0.045604983,0
g_15039,-7.663350801,-32.22044824,0.885824616,0.384853201,0.296550899,0.019518813,0.038065118,0.023911839,0.033334072,0.071879063,0.02999866
g_15042,-26.53328785,-19.846505,0.799621096,0.567238871,0.617963741,0,0,0,0.145284686,0.252131843,0.019177378
g_15045,-7.702091569,39.25840369,1.151303828,1.935232954,1.921648896,0.768694105,0.680414024,0.41601024,0.726011296,0.847260768,0.25959149
g_15046,-11.47285893,-27.71362842,0.919935004,0.493185817,0.317076073,0,0,0,0,0,0
g_15049,-7.667264617,-21.82350729,0.735109164,0.707339002,0.356615676,0,0,0.098639573,0.148549907,0,0.044645577
g_15050,4.711430547,-43.62313465,0.71820439,0.826987611,0.845453706,2.16599233,2.227183244,2.236472853,2.058673824,2.13679557,2.322228134
g_15051,-20.94816271,1.383299389,1.004646414,0.823610626,0.762072454,0.083582162,0.023478399,0.13861875,0.007586061,0.050714919,0.011749706
g_15057,-27.15464635,-1.676200163,1.163839162,0.729042992,0.573019051,0.101979964,0.019972813,0.028237271,0.048364882,0,0
g_15061,-17.33969655,7.915667544,0.954456226,0.902903906,1.030679288,0,0.026320764,0.082135596,0.052199742,0.024154279,0
g_15062,-40.75413293,-26.1883267,0.926065985,0.436029634,0.373489819,0,0,0,0.360430002,0.441816219,0.157683074
g_15065,-17.18154119,-34.15426564,1.018599276,0.402863645,0.402133397,0.043050496,0.082134518,0.202588024,0.068528708,0.057682456,0.141941173
g_15067,-33.90339421,-25.84318845,0.811842604,0.493055218,0.559027456,0,0,0.027898144,0.273292094,0.277457471,0
g_15069,-25.06280874,35.7372761,1.652686912,1.831201816,1.886439808,1.407999663,1.282539483,1.344000308,1.318005223,1.278273257,1.483086693
g_15071,-5.835121015,33.53420543,1.236636428,1.369727671,1.433481568,0.520665335,0.445453497,0.675941309,0.701638779,0.681251642,0.729008869
g_15072,-27.05263356,-23.3691681,0.650731506,0.55310278,0.650101986,0,0,0,0.229169959,0.187097501,0
g_15073,2.185502732,-2.958897733,0.49159993,0.647148446,0.858110032,0.036444441,0.15704797,0.137152428,0.113488776,0.262269028,0.12154934
g_15074,-17.22220524,-42.7031991,1.351109722,0.201792453,0.311597063,0.017410677,0.256110126,0.031502585,0.376494652,0.191868619,0.097013884
g_15075,-25.15359445,-5.489947096,1.126565193,0.604421118,0.61810136,0,0.034146174,0,0,0.021829928,0
g_15078,-28.95569404,7.745118065,1.33188158,0.851765321,0.775670583,0,0.04541335,0.036463608,0.027331257,0,0
g_15079,-11.95078471,-20.1838341,0.760294664,0.442168439,0.565063847,0,0,0.134386552,0.039427207,0,0.025356257
g_15081,-4.05297275,48.6267138,2.175429904,2.204864382,2.264707057,0.551819845,0.476438007,1.037819735,0.532796915,0.498506287,0.395950036
g_15082,-37.24939221,-30.35173833,0.69693736,0.349471605,0.450602406,0,0,0.023170945,0.319185412,0.394939113,0.047737349
g_15086,3.457603567,-29.73205432,0.392915101,0.440088813,0.289843703,1.750942241,1.723507727,1.95564341,1.697753136,1.599396543,1.719099864
g_15088,-10.93351106,-30.7402229,0.897799401,0.383057561,0.436687619,0,0,0,0.030706158,0.029252252,0.020074421
g_15089,-13.93641799,-18.25498115,0.807961739,0.499257523,0.601486779,0,0,0,0.051206951,0.04612119,0.021452278
g_15092,-2.734134686,17.17791949,0.908723815,1.186208157,1.132342921,0.333353755,0.337262336,0.294844801,0.221251967,0.246765132,0.150764113
g_15093,-16.98793694,-3.249227348,0.872592039,0.728023674,0.797968081,0.172999977,0,0.10961364,0.022545487,0,0.01425627
g_15094,0.185687768,28.54484825,0.998482576,1.376063292,1.231114542,0.614781986,0.668194356,0.446194225,0.373564059,0.532218504,0.449404185
g_15095,-16.75481452,-35.1425163,0.911889431,0.363870787,0.44001613,0.13755317,0,0.183572747,0.246189245,0.120045218,0.362001733
g_15099,-20.6127427,-15.05841602,0.967938572,0.579701873,0.488101102,0,0.020950164,0.067650273,0.01735101,0,0.064523503
g_15101,-22.43769542,3.061798517,1.017950985,0.852247535,0.810057891,0,0.014450391,0.009776282,0,0,0
g_15106,7.281647486,-41.84203358,0.891311889,0.835888336,0.845243132,2.070951459,2.109970979,2.101092366,2.063664243,2.004517906,2.008956032
g_15107,-20.15922395,-14.30449484,0.94965348,0.600708973,0.529012414,0,0.057733791,0.03414497,0.033756587,0.029291633,0.040785828
g_15109,18.00062959,-34.42577855,1.055918684,0.905061707,0.958147736,1.533047855,1.308368115,1.535943392,1.32959521,1.518327206,1.768480395
g_15111,-40.987005,-11.81320676,0.934685511,0.713256532,0.758075563,0.038310125,0.019485595,0,0.338461673,0.487594075,0.052793945
g_15115,3.824358778,25.11557888,0.983333953,1.245625816,1.171774677,0.495986455,0.554611739,0.401180063,0.430411777,0.532908456,0.374289804
g_15118,14.30946409,30.52014822,1.377604398,1.485884342,1.458950202,0.204130297,0.170989429,0.202314183,0.206491259,0.040272737,0.067100627
g_15120,-19.07390043,-29.07184815,1.139394263,0.554069321,0.380721419,0.029501468,0.102515343,0.099787993,0.012870112,0.039189577,0.040271153
g_15121,3.683822355,24.51452744,0.928100145,1.34526833,1.265987025,0.448972379,0.419910005,0.366672815,0.443818216,0.443465924,0.343295328
g_15124,-29.59663438,-2.906815648,1.235623603,0.64511973,0.578727206,0.10199473,0.01330205,0.150171974,0.107490813,0.074335087,0.131780292
g_15127,-32.67124864,-13.1563219,0.905094671,0.654489102,0.797452233,0,0.009848887,0,0.117088588,0.31342279,0
g_15131,-20.13647257,-40.79389893,1.547658008,0.363423933,0.475794197,0.138098927,0.3983425,0.102558213,0.289015609,0.341420674,0.15722732
g_15132,30.25152785,-27.53574895,0.910516938,0.799792325,0.667043776,1.026500252,0.969733968,0.983068246,1.137879442,0.758185999,0.848175996
g_15133,-16.00630035,-9.647436296,0.822782916,0.711556362,0.647065937,0.073969692,0.026560228,0.048465887,0.073217799,0.041378866,0.104377841
g_15138,15.11829591,38.72965286,1.540095393,1.744123387,1.788363385,0.096935722,0.243746735,0.512435032,0.146121521,0.129265055,0.182034407
g_15139,-7.608937052,-17.12209638,0.606343416,0.569968872,0.573457504,0.080422277,0.209694593,0.101124047,0.02323764,0.036004548,0.011270944
g_15140,8.523879613,40.80673063,1.684311524,1.985799636,1.889066352,0.255096097,0.235958741,0.754144368,0.36586128,0.448672935,0.280327919
g_15144,-9.439793336,-24.94912555,0.848050305,0.501802817,0.397646848,0,0,0.017673869,0,0,0
g_15145,-13.26869599,11.00743474,0.776294369,1.118410701,1.13280948,0,0.122868632,0.08266332,0.044604037,0,0
g_15146,-30.36872433,-20.48830633,0.779848915,0.580140372,0.551331161,0.038783836,0.040936041,0,0.184782822,0.268608156,0
g_15148,1.919969235,-49.7329406,1.13962706,1.205685828,1.130396206,2.554526602,2.581142529,2.556323184,2.429622508,2.475544097,2.620545562
g_15151,0.356027426,30.53711196,1.053759252,1.446224195,1.312290762,0.546729666,0.474014081,0.384154593,0.553775046,0.646018867,0.454933234
g_15157,8.179886517,-41.31423445,0.836769767,0.924389345,0.837797392,2.014612852,2.146964283,1.802493163,1.988502923,2.190913999,1.914340898
g_15158,-29.01381118,-7.862011073,1.344049262,0.622666117,0.50643535,0.043184594,0.186226628,0.176710411,0.071494282,0.049952212,0.046438191
g_15162,3.731490147,41.77144946,2.179046541,1.856850192,1.795635347,0.230481109,0.140387354,0.36630713,0.06774429,0.097402744,0.053434189
g_15163,-14.83177132,33.23234385,1.134982738,1.546570188,1.482952135,0.899287262,0.891467709,0.975733182,0.943311114,0.868789453,0.805084987
g_15164,10.06613223,48.51203186,1.892894126,2.1014344,2.205581911,0.204952216,0.165566588,0.44016574,0.255147024,0.168726061,0.203520514
g_15166,4.625387612,-44.88486005,0.795815251,0.802968806,0.700122828,2.198407524,2.213535872,2.457792785,2.193909002,2.194070563,2.319383752
g_15167,-11.93155762,-7.680935901,0.690250408,0.723285205,0.712349126,0,0,0.019692751,0,0,0
g_15168,-1.806898619,-23.03956044,0.750987628,0.670175692,0.377142267,0.051396431,0.102446055,0.199490791,0.142112468,0.091884226,0.250002098
g_15173,-5.630277857,28.7662899,0.989598502,1.182700502,1.177194268,0.480118522,0.771243069,0.572118947,0.594557286,0.59259641,0.502406088
g_15174,-19.62823285,-17.52144874,1.022330407,0.484020235,0.524750294,0.014123024,0,0.064245283,0.049810508,0.040079923,0
g_15177,-28.23664409,25.64700858,1.857882176,1.335590676,1.251146399,0.011402106,0.04838392,0.055332453,0.009001496,0.020428411,0.007000559
g_15178,-32.62043698,11.94571138,1.601612742,0.892173437,0.794602287,0.085882557,0.0075071,0.266994923,0.092412179,0.03123552,0.036507132
g_15180,2.824805684,-41.40134303,0.523094666,0.664118439,0.435748677,2.167809053,2.164122785,1.981282296,1.955429126,2.273990958,2.349065804
g_15188,-9.515299948,-14.86633813,0.617912869,0.616196573,0.583671478,0,0,0.037872118,0,0.013963663,0
g_15191,-9.733619986,-28.91548953,0.839041837,0.421012456,0.400249342,0,0,0.041047481,0.017696385,0,0
g_15192,34.72619457,-17.77537468,0.773891131,0.526142378,0.425743655,0.742180548,0.835763476,0.755376808,0.770277996,0.700890545,0.761894176
g_15193,-39.2900551,-19.43391013,0.784319389,0.648192116,0.529100273,0,0,0,0.409647105,0.404704606,0
g_15194,-13.13889868,-12.28003115,0.745641894,0.599461995,0.678483142,0.046611819,0.242410723,0.027183198,0,0.158106364,0.057327511
g_15196,-31.46470685,2.322137782,1.370885827,0.73822521,0.661225471,0,0,0.049646289,0.026830999,0,0
g_15197,-27.12575751,-19.65696352,0.778870714,0.594327457,0.582385099,0.0192235,0,0.044774091,0.177481957,0.204259749,0.019751267
g_15201,-42.77182434,4.969700516,1.282573402,1.075573858,1.156364461,0,0.055190581,0.10458509,0.522936025,0.603003881,0.291037452
g_15203,-24.67454177,-21.84966899,0.828505289,0.523460571,0.536140486,0.018348428,0,0,0.188655172,0.166149967,0.032200783
g_15208,8.317463464,6.911871727,0.634509816,0.751532599,0.733746248,0.282051287,0.32939137,0.359985468,0.384325452,0.326391578,0.353485183
g_15209,-23.6346852,-25.02192921,0.770940922,0.506550354,0.540554824,0,0,0,0.171168092,0.124086358,0
g_15210,-30.68334219,-31.99422788,0.773578607,0.387119376,0.439970244,0.021991795,0.019993551,0,0.272860422,0.152943268,0
g_15213,-9.136441016,41.01878785,1.497272799,1.796539443,1.776098113,0.678387707,0.540251996,0.86249477,0.596193729,0.612428119,0.588781913
g_15214,19.69548536,34.22348695,1.508937239,1.637660212,1.631033776,0.03872187,0.121805973,0.201317087,0.090312733,0.033128496,0
g_15215,-23.09256406,-13.77833518,1.069870844,0.566009705,0.498686504,0,0.068246362,0,0.006626466,0,0
g_15216,12.90760988,0.181460748,0.779671224,0.596240828,0.547120557,0.18956386,0.137663262,0.217839657,0.330237178,0.240540013,0.162161885
g_15217,-18.53379456,-27.79309315,1.082270049,0.582127706,0.36271577,0.066632992,0,0.09277712,0.019309083,0,0
g_15218,-10.56499256,-27.13268977,0.888205,0.46293245,0.415531392,0,0.018616876,0,0,0.021108223,0
g_15219,-4.564224881,49.86457465,2.244560849,2.348418832,2.388449265,0.488249003,0.523655698,0.916062486,0.557025843,0.517933835,0.347568665
g_15220,-14.50701233,-3.703682651,0.772876472,0.849169269,0.746594971,0.077955531,0.016622235,0,0.034003232,0.059099721,0
g_15222,-4.155647085,13.38089597,0.781291976,1.172461471,0.913753206,0.248841478,0.316853771,0.253537173,0.218375044,0.351653515,0
g_15228,12.81418678,41.12236511,1.756225807,1.768532889,1.866763467,0.221680471,0.137114424,0.382924868,0.265553847,0.190792646,0.248708001
g_15229,-28.33942927,4.910457569,1.302993664,0.825774387,0.713581845,0,0,0.038756826,0.059733392,0,0.025081285
g_15230,-17.01507415,15.60021956,1.090903194,1.181677038,1.134202106,0.022952672,0.036908622,0.110629098,0.012834695,0.04217056,0.018606891
g_15231,7.748526404,4.069590719,0.736344304,0.728755339,0.792963811,0.210318252,0.259570945,0.128852392,0.276621246,0.367409599,0.285381305
g_15232,-32.60893527,-27.35784914,0.743987304,0.47398521,0.478841125,0,0,0,0.25891898,0.209493835,0.01075776
g_15233,-32.73537029,36.26497707,2.652204224,2.771763672,2.849513793,1.879436974,1.949429077,2.027270885,1.942158357,2.005106217,1.885056315
g_15235,-18.50546563,37.76527105,1.256789137,1.916796648,1.814237518,1.060881187,1.104425036,0.989506504,0.954447448,1.046365442,0.731652978
g_15236,-8.27502228,-36.3086327,1.000051765,0.468519242,0.205897761,0.12199261,0.062880436,0.045788715,0.06702173,0.043103983,0.119684032
g_15238,-10.47403251,-32.01230895,0.916697559,0.345095222,0.397320785,0,0,0,0,0,0
g_15242,-29.70958559,-5.479543737,1.210376716,0.739108533,0.465962664,0,0,0,0,0.038010212,0
g_15245,-13.542016,-43.606119,1.184875726,0.034812081,0.110345561,0.064820998,0.201035335,0.018688435,0.358596261,0.157441959,0.022627532
g_15246,-13.11871643,-40.79068936,1.099556791,0.170647714,0.242598072,0.156401939,0.080118672,0.053147618,0.259221057,0.130113992,0.124166309
g_15247,-6.512361776,-35.10265366,0.972469584,0.346916214,0.258079812,0,0.08182815,0.046960036,0,0,0
g_15248,-9.327690753,-28.8612125,0.858912922,0.42880387,0.356546316,0,0,0.011181646,0.054968693,0,0.052907767
g_15251,-7.942175604,26.01677029,1.317640903,1.335221492,1.12888977,0.555883325,0.496911667,0.616248907,0.486192933,0.497458778,0.789215639
g_15252,-12.49042982,-42.03400074,1.146692035,0.16819685,0.189927476,0.084147133,0.16739621,0,0.256245922,0.122062127,0.021818363
g_15253,-25.23968436,20.56788268,1.511950758,1.197377609,1.18457637,0.182499677,0,0.045260373,0.034878214,0.047140858,0.01584869
g_15254,-13.41357732,-13.55180182,0.766853685,0.580640254,0.698253262,0.049956858,0.032422115,0.07695231,0.038521213,0.032183443,0.124238089
g_15256,-31.0544281,12.40610464,1.516329495,0.914763125,0.847665492,0.028281626,0.018997415,0.118801557,0.081259792,0.026449503,0.025411968
g_15258,5.534339641,-41.9270489,0.729486421,0.798644846,0.794751193,2.136396091,2.157473112,2.17304505,2.042492863,2.028631541,2.162422102
g_15260,-29.96540197,8.036455232,1.407563959,0.843133197,0.72181729,0,0,0.034961569,0,0,0
g_15261,-37.47446682,-7.668491727,1.072809486,0.802687131,0.813486114,0.042016042,0.03654107,0.02315571,0.240939938,0.36381855,0.06215914
g_15262,-10.6321289,-33.69686876,0.892028563,0.226402688,0.433555753,0,0,0.014491977,0.020517485,0,0
g_15264,-23.35587553,-21.21839132,0.880626462,0.585470431,0.522578674,0.047999126,0,0,0.077080704,0.256747083,0
g_15265,4.86449096,-37.39163807,0.641948402,0.670189892,0.590491406,1.972524431,1.998471066,1.920673821,1.901712949,1.932829223,2.077960631
g_15266,-34.63051585,-23.81225173,0.815315299,0.547297704,0.492469552,0.063655676,0,0.014798499,0.202030077,0.331718146,0
g_15268,-25.71616462,-1.650729994,1.134858498,0.703280456,0.703341083,0.024852077,0.04019,0.068067435,0,0.023387049,0
g_15270,11.27450843,-31.66260486,0.671787273,0.75852282,0.733432812,1.567669881,1.592326546,1.651580635,1.63088461,1.45583508,1.686878031
g_15272,-43.43227368,-17.00977102,0.954508457,0.628765836,0.663811981,0.119950007,0,0,0.568427968,0.370750064,0.028229538
g_15277,-25.74107582,1.971346389,1.177043809,0.7789468,0.736239012,0.022790751,0.019583581,0.032492241,0.016635193,0,0.017009536
g_15279,-30.4800048,-29.00513617,0.711162055,0.50594374,0.491026037,0.068287556,0,0.036485571,0.183133696,0.269683826,0
g_15280,-24.18729864,-0.765381073,1.040981016,0.783983431,0.656662897,0.064198458,0.069047286,0.026604347,0.011844804,0.043269121,0.038900595
g_15281,-12.55006914,49.49344412,2.62165233,2.572431073,2.633476844,0.94064287,0.835854431,1.348475548,1.209746496,0.87967992,0.868345913
g_15282,34.98535958,-15.56915139,0.723969215,0.450368292,0.349688504,0.911219844,0.820277799,0.61487392,0.677726732,0.615764727,0.785274868
g_15285,29.01624691,-27.9502432,0.599076478,0.410478437,0.442842105,1.197650723,1.146107903,0.974265646,1.089061514,0.74831535,0.724408842
g_15286,-29.84712213,18.29223715,1.642933582,1.05759331,1.007468426,0.011712507,0,0.073691229,0.004572848,0.031591435,0.009996184
g_15287,20.95614805,33.70835175,1.473901768,1.654259916,1.685378257,0.070915548,0.043743739,0.093111264,0.07040289,0.022394138,0.069871509
g_15288,-13.28410627,-7.534523338,0.759315281,0.685783107,0.716318761,0.016398973,0,0.037461957,0,0,0
g_15289,26.06120004,-38.31940649,1.005718627,1.037380755,0.911297679,1.164080325,1.164725237,1.607073492,1.585825913,1.121265258,1.09536793
g_15290,-45.50495317,8.039913335,1.406862869,1.075864245,1.133978664,0.118706403,0.021987254,0.080416142,0.671586846,0.788803504,0.120447573
g_15291,-29.74618138,-5.302658565,1.201571763,0.762277688,0.494406467,0.022265841,0,0,0,0,0
g_15292,-10.34625364,-33.07584827,0.88592041,0.301720843,0.383575002,0.022889229,0,0,0,0,0
g_15296,-24.09296574,-20.30724472,0.747938391,0.650660936,0.562990982,0.019824714,0.020950164,0,0.130068929,0.09667404,0.031760605
g_15298,26.43835096,-37.58118537,0.72269898,0.893768917,0.852694892,1.225370001,1.1481712,1.363606434,1.418226775,1.105509027,1.075118806
g_15299,-38.74662782,-0.840650924,1.403150577,0.928328552,0.943824168,0.044101717,0,0.0063398,0.267715781,0.382675733,0.009908321
g_15301,-38.89563951,-22.8521056,0.893039501,0.512521372,0.57558465,0.016522743,0.00425859,0.041057754,0.262974775,0.361575051,0.006289293
g_15302,-39.3079568,-11.42649711,1.018964489,0.713775807,0.693481864,0.023931157,0.018313871,0,0.422813495,0.33354843,0.06152674
g_15304,-9.562615452,49.12913178,2.400463314,2.420715718,2.484790587,0.848803348,0.84496134,1.48574754,0.810237963,0.656671705,0.580172687
g_15307,-29.91962994,-20.58748729,0.791749159,0.550806864,0.533780698,0,0,0,0.217817039,0.237454005,0.019833427
g_15308,0.476642205,25.92988646,1.17607464,1.480304405,1.371509325,0.520144218,0.451522556,0.513915241,0.254499256,0.248382341,0.445777886
g_15309,-17.80079039,-27.94115254,1.071760903,0.509686565,0.320363379,0.040865685,0.041759312,0,0,0.057599928,0.041518218
g_15310,-21.30972664,-16.40863952,0.969549861,0.542626527,0.520489428,0,0.022925072,0.091342258,0.115079383,0.023800025,0.016813631
g_15313,-25.87417527,-26.25687958,0.686615626,0.51937759,0.50626157,0,0,0.033655317,0.226453226,0.068455634,0
g_15316,-23.03394863,-23.57337459,0.753716314,0.60100446,0.52255677,0,0,0.007953784,0.094477418,0.069905525,0
