"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","degs","G3A","G2A","R3A","D2A","Y1A","Y2A","B2A","R1A","D3A","B1A","Y3A","B3A","D1A","G1A","R2A","mean"
"G2A_k97_17176_5",30.3464773585808,1.2530832378729,0.510370746108788,2.45524111134262,0.0140790121983243,1,"Green_vs_Dark",1.259646756,0.857346957,0.638420266,0.954405068,3.413149033,1.376811577,1.981471021,1.506420838,1.926989284,2.02160062,1.480330633,0.675728917,1.022877943,1.696669996,1.028565256,1.45602894433333
"G2A_k97_17176_6",34.6573641823892,-1.08276828890006,0.460321878428327,-2.35219818922565,0.0186628281876087,0.941184664600334,"Red_vs_Dark",1.253008302,1.751141514,1.330592963,1.462037909,1.480412728,1.406077137,1.25688773,1.373608373,1.94117462,0.448819965,0.231397438,0.862615296,1.044620276,1.361434233,1.050428479,1.2169504642
"G2A_k97_1719_2",103.281411291621,1.32088747557718,0.518640166133725,2.54682834425247,0.0108706891331183,0.941184664600334,"Red_vs_Dark",2.455599702,4.289778621,4.563382731,3.837386059,2.225397186,2.952405418,3.386903387,3.785550886,4.099399576,4.869108568,2.739800439,13.58455027,2.467617381,3.031919164,3.676055709,4.1309903398
"G2A_k97_1737_4",43.0565372478906,2.81438355508504,1.34049026234519,2.09951808986756,0.0357712548630904,0.941184664600334,"Red_vs_Dark",1.528087334,0.84299138,0.320270632,0.201090928,0.323938092,0.709111327,0.484047926,0.528998946,0.257785499,0.123462768,0.074262434,11.8052199,0.143678669,0.297903685,0.505671384,1.20976806026667
"G2A_k97_1758_21",22.9674540929359,-1.00771373136225,0.512678075876312,-1.96558772215837,0.0493462535014012,1,"Blue_vs_Dark",3.640318856,2.998006939,1.59461062,1.365301566,1.02637227,1.313043462,2.875626823,0.748255087,1.750227861,1.397078689,2.184878971,1.47682333,1.138086301,1.213565539,1.798365148,1.7680374308
"G2A_k97_17690_3",23.2492916552945,1.42849789300897,0.728072973269854,1.96202571095783,0.049759490946683,0.975793722171683,"Red_vs_Dark",1.217712293,1.641034528,2.327600648,2.029791061,2.158066442,1.756889139,2.931557861,1.201423662,1.56123612,1.682397577,0.899516803,7.724485664,2.610499765,1.623784876,1.531258417,2.19315032373333
"G2A_k97_17704_2",29.2181499452506,-1.07136701134226,0.479729951194736,-2.23327104900181,0.0255310754806344,1,"Yellow_vs_Dark",1.659286751,1.046136489,0.486876062,1.164566992,1.899455174,1.889986802,1.182617092,1.292440606,1.539552285,0.670315533,1.532131524,0.644160773,0.312029433,0.388177529,0.627528702,1.0890174498
"G2A_k97_17918_2",25.863708493113,1.1584846656385,0.555639524808953,2.08495726800002,0.0370731795774543,1,"Blue_vs_Dark",0.397506082,1.116029229,0.791473401,1.076722499,2.481663657,1.433783091,0.373815747,0.653648122,1.274112236,0.762772848,1.101132638,0.879612642,1.952873866,1.17791802,0.714084385,1.07914323086667
"G2A_k97_18229_2",20.8479507451177,-1.69827118127767,0.613374562487707,-2.76873428593105,0.00562745093807875,0.941184664600334,"Red_vs_Dark",2.021086118,0.924709932,0.536557292,0.842231486,0.99495271,2.339983659,0.675781195,0.923171861,1.259633688,0.172366851,0.414712292,0.248462012,1.002951749,1.330894386,1.613645233,1.02007603093333
"G2A_k97_18261_6",40.8694741274782,-1.16589989301065,0.450049655227424,-2.59060279119974,0.00958080041577502,0.941184664600334,"Red_vs_Dark",1.9134053,1.591713818,1.128822719,1.417526216,1.255923913,1.760889342,0.53314705,1.223581065,1.078948528,0.598339029,0.981542413,0.156816188,1.139418955,1.889979118,2.16420247,1.25561707493333
"G2A_k97_18395_9",15.0566681044708,1.54003628905127,0.571855061708,2.69305352382742,0.00708009019063116,0.941184664600334,"Red_vs_Dark",0.329362182,0.739767946,0.393475348,1.509777922,1.857245059,1.583988938,1.115038972,0.812391238,0.659808122,0.884816503,1.520611738,1.093232855,1.176796719,1.097987869,0.591669919,1.02439808866667
"G2A_k97_18395_9",15.0566681044708,1.82906649934695,0.561557794316168,3.25712957394577,0.0011254504543953,1,"Blue_vs_Dark",0.329362182,0.739767946,0.393475348,1.509777922,1.857245059,1.583988938,1.115038972,0.812391238,0.659808122,0.884816503,1.520611738,1.093232855,1.176796719,1.097987869,0.591669919,1.02439808866667
"G2A_k97_18552_1",33.4262331962845,3.40736788796528,0.954772298726119,3.56877539546494,0.000358653725872811,0.675140748680629,"Red_vs_Dark",0.80159339,1.20028574,0.091202895,0.381762027,0.368989085,0.734299508,0.516905484,0.282453907,0.367045578,0.615269754,0.740165316,13.00778165,0.306863383,0.0848335,0.411426103,1.32739182133333
"G2A_k97_18835_4",29.6026078890596,-1.35323529437662,0.607757859884519,-2.22660270429699,0.0259738380691108,0.941184664600334,"Red_vs_Dark",3.279425176,1.488038972,1.424652121,1.076722499,0.88059033,1.03551001,0.448578897,0.980472184,1.911168354,0.457663709,1.468176851,0.146602107,2.04164086,1.546017401,1.071126577,1.28375906986667
"G2A_k97_18930_7",31.4627018526814,-1.36207102012581,0.519736066874214,-2.62069751733326,0.00877500815856567,1,"Green_vs_Dark",2.431619236,2.730784019,3.120136546,2.026619512,2.067636101,1.732487901,0.914680407,1.443898489,0.43299908,1.659030944,2.24527827,0.498218098,2.413352647,1.100847212,2.426771152,1.81629064093333
"G2A_k97_19113_3",49.0469568925886,-1.0212234165543,0.366597748706288,-2.78567836316008,0.00534158438929863,1,"Green_vs_Dark",3.293621822,2.342598495,2.098535188,1.509777922,1.061282891,2.639981564,0.991145753,1.218586857,0.989712183,2.022437722,1.596642325,0.971762538,1.691645284,1.829979781,1.627092277,1.7256535068
"G2A_k97_19329_35",38.5028359258443,1.0745372456294,0.483419365677007,2.22278485704551,0.0262303106682661,1,"Green_vs_Dark",1.976173093,2.404245824,2.754327434,6.382243035,4.377791926,4.157970963,2.973437259,4.874347427,5.34444579,5.498502556,2.052825847,4.008520467,2.206493849,5.489939343,3.993771952,3.89966911766667
"G2A_k97_19329_35",38.5028359258443,1.03439795516888,0.485229311437975,2.13177137239183,0.0330256461445475,0.941184664600334,"Red_vs_Dark",1.976173093,2.404245824,2.754327434,6.382243035,4.377791926,4.157970963,2.973437259,4.874347427,5.34444579,5.498502556,2.052825847,4.008520467,2.206493849,5.489939343,3.993771952,3.89966911766667
"G2A_k97_19329_35",38.5028359258443,1.14654349510057,0.481638875139475,2.38050446980334,0.0172889512889706,1,"Blue_vs_Dark",1.976173093,2.404245824,2.754327434,6.382243035,4.377791926,4.157970963,2.973437259,4.874347427,5.34444579,5.498502556,2.052825847,4.008520467,2.206493849,5.489939343,3.993771952,3.89966911766667
"G2A_k97_19409_2",16.2814085016831,1.52115055325218,0.617750280542901,2.46240366239144,0.013800924324589,1,"Yellow_vs_Dark",0.606719809,1.135608689,0.483215339,1.137751305,0.73312305,1.580515278,0.228224351,0.872964269,1.70161042,0.465692896,0.420169033,0.559402777,1.490351108,2.247343591,2.043596759,1.0470859116
"G2A_k97_19684_15",36.6274339683091,-1.16662647115441,0.56083026824136,-2.0801774390899,0.0375092607776725,0.941200139609722,"Red_vs_Dark",1.693498849,2.068680983,1.064817307,0.891434012,2.369423465,2.357612402,0.8046673,1.245806151,1.428450574,0.342068236,1.399119563,0.131488488,1.194236361,2.046936147,2.321694463,1.42399562006667
"G2A_k97_19684_7",27.4421691453126,-1.20536152165833,0.564641977238366,-2.13473593931802,0.0327825855904078,0.941184664600334,"Red_vs_Dark",2.250265594,2.216770386,0.94326282,0.789672139,1.526502789,2.18340941,0.534607726,1.363259269,1.328654712,0.272717415,1.093590634,0.524152739,1.269489612,1.667036376,3.297749291,1.41740939413333
"G2A_k97_19684_8",36.9476324595602,-1.15137010839667,0.567531428900902,-2.02873365203131,0.0424854263328642,0.955044654999001,"Red_vs_Dark",2.153029051,1.460825808,1.232481148,0.897215037,1.192394688,0.916802936,0.050617852,0.995732451,1.186114212,0.619715839,0.807640087,0.347395654,1.262080139,1.495314218,1.5712635,1.079241508
"G2A_k97_19712_2",211.73344770804,1.34507525417848,0.400934927640782,3.35484678796457,0.000794089518142831,0.782616698142135,"Red_vs_Dark",2.581719189,4.225410663,4.781818462,5.704558627,4.256186594,4.475593745,4.516940281,4.88704104,4.474323829,5.576187338,5.155824175,12.13437856,4.504924941,5.026090301,3.667120851,5.06454123973333
"G2A_k97_19736_1",24.608327687561,1.11776353553012,0.44677916344042,2.50182557065282,0.0123554782048848,1,"Green_vs_Dark",1.348983406,0.826336535,0.586027114,1.022093371,1.778213355,1.277863417,1.199391802,1.714087895,2.063655191,1.223682398,1.472081576,0.904566192,1.314506974,1.544451021,0.660907888,1.26245654233333
"G2A_k97_19817_2",19.5236846497194,1.64783544418602,0.692167412911296,2.38068914174265,0.0172802873537915,0.941184664600334,"Red_vs_Dark",1.424007082,1.370746488,1.134134826,2.03456704,0.491623692,1.630576848,0.918267389,1.170799137,0.815057092,1.405296799,1.314881915,6.1521143,1.090267549,0.904225304,1.279051148,1.5423744406
"G2A_k97_19898_3",17.6454110400212,1.59394922456712,0.577013167371754,2.76241395292143,0.00573756830679701,1,"Blue_vs_Dark",1.027218687,0.897243301,0.272705687,1.71225939,2.482456267,1.783947938,1.287998813,0.70380429,1.783441756,1.314083916,0.948500391,0.88396716,1.835103795,1.3951331,0.615102391,1.2628644588
"G2A_k97_19905_3",36.1129311577656,1.09603835171556,0.370441901918698,2.95873211437111,0.00308907505785668,1,"Blue_vs_Dark",1.192518246,1.060227767,0.47488404,1.863558172,1.501006244,1.911710788,1.289664328,0.857913161,0.955584177,1.029743344,1.032311848,0.824636852,0.865478191,1.214727958,0.870290344,1.12961703066667
"G2A_k97_19957_3",13.4606391566643,-1.1915496896007,0.581661324462741,-2.0485283093238,0.0405082611336514,0.949484236258653,"Red_vs_Dark",1.960893404,1.73502276,1.987658973,0.891434012,0.861608533,0.857313601,0.268222433,1.172523436,0.999915402,0.410481883,1.152216111,0.525953951,0.955389089,1.056483173,0.640467438,1.03170561326667
"G2A_k97_20020_10",121.501665380723,1.0325431522442,0.440624209659294,2.3433645487673,0.0191107000325132,1,"Green_vs_Dark",1.489730486,1.115342441,2.796701702,3.946538373,2.314413074,2.814626498,3.522379522,3.149578337,3.154897914,3.879580053,2.456372808,2.040701329,3.469287251,1.931332507,1.433661726,2.63434293473333
"G2A_k97_20020_13",97.5179630010472,1.0032898922449,0.391114112327669,2.56521015381916,0.0103113330954491,1,"Green_vs_Dark",1.227484059,1.278611265,1.827717279,2.935679293,2.751474162,1.882209078,2.449185397,2.281716131,2.865277864,2.949388344,1.576930691,1.771442126,3.050954457,1.541927408,1.581895269,2.13145952153333
"G2A_k97_20020_14",28.5443639954448,1.39585229092349,0.582573677574649,2.39600988622531,0.0165746432615976,1,"Green_vs_Dark",1.426104294,1.067706314,1.135805127,2.822874372,2.297622754,1.714627201,3.218669198,2.93130859,1.856985746,3.283855064,0.658409206,1.577861852,3.821556356,1.848845552,1.441051735,2.07355222406667
"G2A_k97_20020_15",24.4787430625541,1.67442954808514,0.66917576303966,2.50222682973337,0.0123414825287519,0.941184664600334,"Red_vs_Dark",1.554293444,0.872759936,0.618949985,3.076615889,1.095565906,1.245833997,3.800320092,1.118178951,2.023905813,4.473791308,1.614582126,1.433076776,2.95025582,1.727171928,1.221565703,1.92179117826667
"G2A_k97_20020_15",24.4787430625541,1.51415648369974,0.669707258660979,2.26092290940248,0.0237640312155639,1,"Green_vs_Dark",1.554293444,0.872759936,0.618949985,3.076615889,1.095565906,1.245833997,3.800320092,1.118178951,2.023905813,4.473791308,1.614582126,1.433076776,2.95025582,1.727171928,1.221565703,1.92179117826667
"G2A_k97_20020_16",67.4701920328025,1.01321162216435,0.499366151687502,2.028995394943,0.0424587593608131,1,"Green_vs_Dark",1.995174758,1.327788621,3.442909293,4.619075811,3.393043858,2.132292802,5.003380003,2.916276238,4.085734911,4.679318046,2.456372808,1.716936214,3.762354896,2.463434321,1.792077158,3.05241131586667
"G2A_k97_20020_17",37.5976687075654,1.23945569306452,0.522742969079041,2.37106143244389,0.0177370827141697,1,"Blue_vs_Dark",1.383321165,1.424053296,1.928029204,4.467570125,3.621627866,2.494782578,3.642460642,2.985537799,4.018231464,2.919894461,1.117649628,1.913157496,4.633637082,1.793380185,1.553133537,2.6597644352
"G2A_k97_20020_17",37.5976687075654,1.37360271306248,0.522402228785698,2.62939673181594,0.00855365066106701,1,"Green_vs_Dark",1.383321165,1.424053296,1.928029204,4.467570125,3.621627866,2.494782578,3.642460642,2.985537799,4.018231464,2.919894461,1.117649628,1.913157496,4.633637082,1.793380185,1.553133537,2.6597644352
"G2A_k97_20020_2",96.7562282998572,1.148968212254,0.467710226127731,2.45658133619728,0.0140266045922305,0.941184664600334,"Red_vs_Dark",1.891259406,1.550815616,3.442909293,5.104078771,3.264688581,3.464975803,5.081557816,2.961843055,5.051655936,6.843502642,4.490556539,1.860014232,3.459138794,3.135746604,1.86052455,3.56421784253333
"G2A_k97_20020_2",96.7562282998572,1.10782373573686,0.467398867320491,2.37018917501406,0.0177789858735308,1,"Green_vs_Dark",1.891259406,1.550815616,3.442909293,5.104078771,3.264688581,3.464975803,5.081557816,2.961843055,5.051655936,6.843502642,4.490556539,1.860014232,3.459138794,3.135746604,1.86052455,3.56421784253333
"G2A_k97_20020_21",41.4503993437827,1.26590810588925,0.52986441255203,2.38911705693189,0.0168889203155788,1,"Green_vs_Dark",1.440959547,2.265539334,1.721454646,3.602879133,2.321556324,1.385990321,4.33626267,2.961843055,3.810391906,3.649868076,2.26190996,0.637719165,2.702954965,2.561971693,1.294277947,2.46370524946667
"G2A_k97_20020_25",49.9924203284489,1.44721933450484,0.441433014204822,3.27845740561972,0.00104376115014756,1,"Green_vs_Dark",1.440959547,2.049773683,2.524800148,4.44355093,2.205478508,1.963486288,4.98670207,4.265053999,5.080522541,3.318061887,1.729695852,2.550876661,2.831667106,2.134976411,2.329700305,2.9236870624
"G2A_k97_20020_29",104.472789733131,1.16628793301741,0.42672084785321,2.73314026929991,0.00627336093924953,1,"Green_vs_Dark",1.50050333,1.979337789,2.845379581,4.347275648,2.993080881,3.264522657,5.214266268,2.819870412,4.351461831,5.210179823,2.111262579,1.95005034,2.489143887,2.487865074,2.117909369,3.0454739646
"G2A_k97_20020_30",92.449948142637,1.3003577503157,0.47571785007228,2.73346427954748,0.00626719208479085,1,"Green_vs_Dark",1.241931985,2.07421123,3.347801301,5.573514681,2.385687714,3.292684188,4.312305417,4.555674621,5.894528915,5.719532093,3.793128176,2.325384802,4.77870491,2.406271756,2.316829033,3.60121272146667
"G2A_k97_20020_30",92.449948142637,1.04997694273626,0.477330859338512,2.19968376691866,0.0278293393127161,0.941184664600334,"Red_vs_Dark",1.241931985,2.07421123,3.347801301,5.573514681,2.385687714,3.292684188,4.312305417,4.555674621,5.894528915,5.719532093,3.793128176,2.325384802,4.77870491,2.406271756,2.316829033,3.60121272146667
"G2A_k97_20020_33",101.155173842989,1.25623020085846,0.413892510462204,3.03516050448846,0.00240407710670795,1,"Green_vs_Dark",0.622232532,0.735564719,1.095471139,1.937912261,1.213540806,1.443739918,1.921752774,1.26551476,1.941935269,2.111493928,1.118859205,1.014553217,1.784418321,1.140271492,0.911877645,1.35060919906667
"G2A_k97_20020_33",101.155173842989,1.06069179368165,0.415399755139855,2.55342421500595,0.0106669489253768,0.941184664600334,"Red_vs_Dark",0.622232532,0.735564719,1.095471139,1.937912261,1.213540806,1.443739918,1.921752774,1.26551476,1.941935269,2.111493928,1.118859205,1.014553217,1.784418321,1.140271492,0.911877645,1.35060919906667
"G2A_k97_20020_39",98.9944807606189,1.51247246547642,0.456591225041951,3.31253073323399,0.000924559671961575,1,"Green_vs_Dark",1.12009811,1.362730427,2.230224643,4.492659,3.214462603,2.637309518,5.635385898,2.187207179,3.870696231,3.546430519,2.456372808,1.807301278,3.689400646,1.970747456,2.075036709,2.819737535
"G2A_k97_20020_39",98.9944807606189,1.18844162714395,0.457498026394144,2.59769782289746,0.0093851043414673,1,"Blue_vs_Dark",1.12009811,1.362730427,2.230224643,4.492659,3.214462603,2.637309518,5.635385898,2.187207179,3.870696231,3.546430519,2.456372808,1.807301278,3.689400646,1.970747456,2.075036709,2.819737535
"G2A_k97_20020_40",50.6584304573685,1.1344303122561,0.551634446863593,2.05648925426265,0.0397353810044765,1,"Yellow_vs_Dark",1.058664157,0.792608513,2.435799772,3.43131346,3.221751634,1.885701117,3.008835322,1.740838367,3.86459043,3.250346338,1.520611738,1.388232196,4.518058833,1.829979781,2.641383566,2.4392476816
"G2A_k97_20020_40",50.6584304573685,1.16114504775684,0.551453098865077,2.10560979736363,0.0352382609166985,1,"Green_vs_Dark",1.058664157,0.792608513,2.435799772,3.43131346,3.221751634,1.885701117,3.008835322,1.740838367,3.86459043,3.250346338,1.520611738,1.388232196,4.518058833,1.829979781,2.641383566,2.4392476816
"G2A_k97_20020_42",142.936995505546,1.15507774122939,0.394885161462625,2.92509786123911,0.00344347915743133,1,"Green_vs_Dark",0.872272248,1.01800411,1.246394462,2.074060984,1.260667084,1.316073895,2.431909924,1.434340613,2.158571082,2.047943242,1.326587095,0.965094286,2.108281956,1.273383557,0.96782802,1.50009417053333
"G2A_k97_20020_47",84.0414440893806,1.04854289503325,0.499110727526441,2.10082219676935,0.0356565771966192,1,"Green_vs_Dark",1.004486323,2.202421167,2.057174017,3.109538837,2.080730979,2.587948732,3.346659156,2.418633664,3.737087497,4.405725327,1.523766534,1.111377798,3.781252944,2.232423467,1.546688999,2.47639436273333
"G2A_k97_20020_50",65.429522154684,1.06047322870193,0.468727004517748,2.26245387716246,0.0236693754119464,1,"Green_vs_Dark",2.034295831,2.28457748,1.89022471,4.615453007,4.187905526,2.536452875,4.676361702,1.765490762,4.437533057,4.684322664,2.713248396,1.583877665,4.038027958,2.344287824,1.928727922,3.04805249193333
"G2A_k97_20020_52",33.4785833323262,1.03430232855687,0.472703177526232,2.18805876019201,0.0286653223867894,1,"Blue_vs_Dark",1.713573516,0.699780489,1.364756837,3.116003574,2.133322028,1.872959893,3.047103498,2.177354894,3.245542655,3.70666373,2.013783113,1.378852249,1.94807565,1.961870216,1.679063283,2.13724704166667
"G2A_k97_20020_52",33.4785833323262,1.22463931536948,0.472970499551616,2.58925095017651,0.00961849706262537,0.941184664600334,"Red_vs_Dark",1.713573516,0.699780489,1.364756837,3.116003574,2.133322028,1.872959893,3.047103498,2.177354894,3.245542655,3.70666373,2.013783113,1.378852249,1.94807565,1.961870216,1.679063283,2.13724704166667
"G2A_k97_20020_52",33.4785833323262,1.41322626933248,0.469245078230093,3.01170184813213,0.00259787621826466,1,"Green_vs_Dark",1.713573516,0.699780489,1.364756837,3.116003574,2.133322028,1.872959893,3.047103498,2.177354894,3.245542655,3.70666373,2.013783113,1.378852249,1.94807565,1.961870216,1.679063283,2.13724704166667
"G2A_k97_20020_6",105.758090495338,1.33236499155329,0.410296454410653,3.24732270345131,0.00116496220398932,1,"Green_vs_Dark",1.523773314,1.934450663,1.899536161,3.312992306,3.522361319,2.07102002,4.087052171,3.159299258,4.353216806,4.983449271,2.446961418,1.368286332,3.846569736,2.503075792,2.201760187,2.88092031693333
